2025-12-10T14:02:14+09:00	DEBUG	No plugins loaded
2025-12-10T14:02:14+09:00	DEBUG	Default config file "file_path=trivy.yaml" not found, using built in values
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_372.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_372.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_373.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_373.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_373.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_373.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_374.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_374.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_374.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_374.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_375.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_375.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_375.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_375.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_376.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_376.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_376.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_376.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_377.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_377.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_377.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_377.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_378.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_378.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_378.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_378.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_379.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_379.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_379.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_379.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_38.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_38.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_38.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_38.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_380.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_380.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_380.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_380.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_381.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_381.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_381.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_381.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_382.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_382.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_382.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_382.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_383.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_383.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_383.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_383.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_384.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_384.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_384.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_384.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_385.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_385.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_385.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_385.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_386.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_386.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_386.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_386.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_387.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_387.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_387.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_387.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_388.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_388.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_388.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_388.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_389.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_389.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_389.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_389.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_39.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_39.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_39.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_39.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_390.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_390.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_390.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_390.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_391.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_391.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_391.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_391.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_392.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_392.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_392.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_392.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_393.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_393.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_393.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_393.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_394.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_394.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_394.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_394.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_395.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_395.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_395.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_395.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_396.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_396.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_396.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_396.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_397.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_397.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_397.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_397.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_398.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_398.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_398.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_398.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_399.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_399.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_399.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_399.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_4.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_4.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_4.txt" content_len=15 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_4.txt" content_len=15 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_40.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_40.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_40.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_40.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_400.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_400.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_400.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_400.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_401.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_401.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_401.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_401.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_402.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_402.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_402.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_402.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_403.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_403.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_403.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_403.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_404.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_404.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_404.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_404.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_405.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_405.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_405.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_405.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_406.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_406.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_406.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_406.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_407.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_407.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_407.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_407.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_408.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_408.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_408.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_408.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_409.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_409.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_409.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_409.txt" content_len=17 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_41.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_41.txt" buffer_size=65536 overlap_size=4096
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_41.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanChunk called	file_path="file_41.txt" content_len=16 num_rules=87
2025-12-10T14:02:14+09:00	DEBUG	[secret] Using streaming scanner	file_path="file_410.txt"
2025-12-10T14:02:14+09:00	DEBUG	[secret] scanStream called	file_path="file_410.txt" buffer_size=65536 overlap_size=4096
